iter	Passed	Remaining
904	11461	1203
905	11473	1190
906	11486	1177
907	11500	1165
908	11514	1152
909	11527	1140
910	11541	1127
911	11554	1114
912	11556	1101
913	11567	1088
914	11581	1075
915	11592	1063
916	11607	1050
917	11618	1037
918	11629	1025
919	11643	1012
920	11655	999
921	11667	987
922	11678	974
923	11690	961
924	11704	948
925	11716	936
926	11727	923
927	11740	910
928	11753	898
929	11766	885
930	11777	872
931	11789	860
932	11800	847
933	11811	834
934	11823	821
935	11837	809
936	11849	796
937	11862	784
938	11875	771
939	11888	758
940	11903	746
941	11914	733
942	11919	720
943	11932	707
944	11944	695
945	11957	682
946	11971	670
947	11985	657
948	11997	644
949	12011	632
950	12025	619
951	12037	606
952	12051	594
953	12063	581
954	12075	569
955	12089	556
956	12102	543
957	12115	531
958	12127	518
959	12141	505
960	12153	493
961	12165	480
962	12177	467
963	12190	455
964	12202	442
965	12217	430
966	12229	417
967	12240	404
968	12254	392
969	12265	379
970	12279	366
971	12291	354
972	12305	341
973	12319	328
974	12323	315
975	12334	303
976	12349	290
977	12362	278
978	12376	265
979	12378	252
980	12391	240
981	12403	227
982	12416	214
983	12429	202
984	12441	189
985	12453	176
986	12466	164
987	12478	151
988	12487	138
989	12500	126
990	12513	113
991	12526	101
992	12539	88
993	12552	75
994	12566	63
995	12580	50
996	12588	37
997	12597	25
998	12610	12
999	12621	0
